file_name,abs_path,category,is_violation,split
compliant_general_000983.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000983.jpg,compliant_general,0,train
compliant_beverages_000057.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000057.jpg,compliant_beverages,0,train
compliant_general_000667.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000667.jpg,compliant_general,0,train
compliant_general_000075.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000075.jpg,compliant_general,0,train
compliant_beverages_000051.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000051.jpg,compliant_beverages,0,train
compliant_general_000470.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000470.jpg,compliant_general,0,train
alcohol_tobacco_000110.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000110.jpg,alcohol_tobacco,1,train
alcohol_tobacco_000002.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000002.jpg,alcohol_tobacco,1,train
compliant_general_000074.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000074.jpg,compliant_general,0,train
compliant_general_000480.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000480.jpg,compliant_general,0,train
alcohol_tobacco_000063.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000063.jpg,alcohol_tobacco,1,train
compliant_general_000721.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000721.jpg,compliant_general,0,train
compliant_beverages_000000.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000000.jpg,compliant_beverages,0,train
compliant_general_000677.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000677.jpg,compliant_general,0,train
compliant_general_000514.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000514.jpg,compliant_general,0,train
compliant_general_000680.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000680.jpg,compliant_general,0,train
alcohol_tobacco_000174.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000174.jpg,alcohol_tobacco,1,train
compliant_general_000369.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000369.jpg,compliant_general,0,train
compliant_beverages_000017.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000017.jpg,compliant_beverages,0,train
compliant_general_000697.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000697.jpg,compliant_general,0,train
weapon_000031.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/weapon/weapon_000031.jpg,weapon,1,train
compliant_general_000056.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000056.jpg,compliant_general,0,train
alcohol_tobacco_000099.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000099.jpg,alcohol_tobacco,1,train
compliant_general_000471.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000471.jpg,compliant_general,0,train
compliant_general_000004.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000004.jpg,compliant_general,0,train
compliant_general_000311.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000311.jpg,compliant_general,0,train
compliant_general_000366.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000366.jpg,compliant_general,0,train
compliant_general_000434.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000434.jpg,compliant_general,0,train
compliant_general_000497.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000497.jpg,compliant_general,0,train
alcohol_tobacco_000077.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000077.jpg,alcohol_tobacco,1,train
compliant_general_000747.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000747.jpg,compliant_general,0,train
compliant_general_000477.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000477.jpg,compliant_general,0,train
compliant_beverages_000131.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000131.jpg,compliant_beverages,0,train
compliant_general_000748.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000748.jpg,compliant_general,0,train
compliant_general_000552.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000552.jpg,compliant_general,0,train
compliant_general_000403.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000403.jpg,compliant_general,0,train
weapon_000083.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/weapon/weapon_000083.jpg,weapon,1,train
compliant_general_000173.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000173.jpg,compliant_general,0,train
weapon_000048.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/weapon/weapon_000048.jpg,weapon,1,train
alcohol_tobacco_000044.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000044.jpg,alcohol_tobacco,1,train
compliant_general_000320.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000320.jpg,compliant_general,0,train
compliant_general_000642.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000642.jpg,compliant_general,0,train
compliant_general_000743.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000743.jpg,compliant_general,0,train
compliant_general_000559.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000559.jpg,compliant_general,0,train
compliant_general_000978.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000978.jpg,compliant_general,0,train
compliant_general_000729.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000729.jpg,compliant_general,0,train
compliant_general_000980.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000980.jpg,compliant_general,0,train
compliant_general_000447.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000447.jpg,compliant_general,0,train
alcohol_tobacco_000068.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000068.jpg,alcohol_tobacco,1,train
compliant_general_000994.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000994.jpg,compliant_general,0,train
compliant_general_000746.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000746.jpg,compliant_general,0,train
compliant_general_000489.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000489.jpg,compliant_general,0,train
compliant_general_000018.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000018.jpg,compliant_general,0,train
compliant_general_000323.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000323.jpg,compliant_general,0,train
compliant_beverages_000009.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000009.jpg,compliant_beverages,0,train
compliant_general_000678.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000678.jpg,compliant_general,0,train
compliant_general_000847.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000847.jpg,compliant_general,0,train
compliant_cutlery_000056.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000056.jpg,compliant_cutlery,0,train
compliant_general_000567.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000567.jpg,compliant_general,0,train
compliant_general_000419.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000419.jpg,compliant_general,0,train
compliant_general_000556.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000556.jpg,compliant_general,0,train
compliant_general_000671.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000671.jpg,compliant_general,0,train
compliant_general_000070.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000070.jpg,compliant_general,0,train
compliant_general_000133.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000133.jpg,compliant_general,0,train
alcohol_tobacco_000132.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000132.jpg,alcohol_tobacco,1,train
compliant_general_000306.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000306.jpg,compliant_general,0,train
compliant_general_000663.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000663.jpg,compliant_general,0,train
compliant_general_000266.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000266.jpg,compliant_general,0,train
compliant_general_000392.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000392.jpg,compliant_general,0,train
compliant_general_000919.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000919.jpg,compliant_general,0,train
compliant_general_000920.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000920.jpg,compliant_general,0,train
compliant_general_000048.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000048.jpg,compliant_general,0,train
compliant_cutlery_000018.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000018.jpg,compliant_cutlery,0,train
compliant_general_000695.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000695.jpg,compliant_general,0,train
compliant_beverages_000044.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000044.jpg,compliant_beverages,0,train
compliant_beverages_000016.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000016.jpg,compliant_beverages,0,train
weapon_000054.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/weapon/weapon_000054.jpg,weapon,1,train
compliant_general_000058.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000058.jpg,compliant_general,0,train
compliant_general_000071.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000071.jpg,compliant_general,0,train
compliant_cutlery_000022.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000022.jpg,compliant_cutlery,0,train
compliant_general_000536.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000536.jpg,compliant_general,0,train
weapon_000109.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/weapon/weapon_000109.jpg,weapon,1,train
compliant_general_000103.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000103.jpg,compliant_general,0,train
compliant_general_000845.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000845.jpg,compliant_general,0,train
weapon_000100.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/weapon/weapon_000100.jpg,weapon,1,train
compliant_general_000425.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000425.jpg,compliant_general,0,train
compliant_general_000353.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000353.jpg,compliant_general,0,train
compliant_general_000875.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000875.jpg,compliant_general,0,train
alcohol_tobacco_000155.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000155.jpg,alcohol_tobacco,1,train
compliant_general_000356.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000356.jpg,compliant_general,0,train
compliant_cutlery_000006.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000006.jpg,compliant_cutlery,0,train
compliant_general_000031.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000031.jpg,compliant_general,0,train
compliant_general_000446.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000446.jpg,compliant_general,0,train
compliant_general_000593.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000593.jpg,compliant_general,0,train
compliant_general_000452.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000452.jpg,compliant_general,0,train
compliant_beverages_000023.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000023.jpg,compliant_beverages,0,train
alcohol_tobacco_000175.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000175.jpg,alcohol_tobacco,1,train
compliant_general_000938.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000938.jpg,compliant_general,0,train
compliant_general_000753.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000753.jpg,compliant_general,0,train
alcohol_tobacco_000015.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000015.jpg,alcohol_tobacco,1,train
compliant_cutlery_000037.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000037.jpg,compliant_cutlery,0,train
compliant_cutlery_000002.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000002.jpg,compliant_cutlery,0,train
compliant_general_000571.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000571.jpg,compliant_general,0,train
compliant_general_000896.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000896.jpg,compliant_general,0,train
compliant_general_000123.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000123.jpg,compliant_general,0,train
compliant_beverages_000001.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000001.jpg,compliant_beverages,0,train
alcohol_tobacco_000059.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000059.jpg,alcohol_tobacco,1,train
compliant_general_000951.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000951.jpg,compliant_general,0,train
compliant_beverages_000085.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000085.jpg,compliant_beverages,0,train
compliant_general_000231.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000231.jpg,compliant_general,0,train
alcohol_tobacco_000098.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000098.jpg,alcohol_tobacco,1,train
compliant_general_000462.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000462.jpg,compliant_general,0,train
alcohol_tobacco_000029.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000029.jpg,alcohol_tobacco,1,train
compliant_general_000607.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000607.jpg,compliant_general,0,train
compliant_general_000492.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000492.jpg,compliant_general,0,train
compliant_general_000824.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000824.jpg,compliant_general,0,train
compliant_general_000689.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000689.jpg,compliant_general,0,train
compliant_general_000985.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000985.jpg,compliant_general,0,train
compliant_beverages_000127.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000127.jpg,compliant_beverages,0,train
compliant_general_000674.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000674.jpg,compliant_general,0,train
alcohol_tobacco_000088.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000088.jpg,alcohol_tobacco,1,train
compliant_general_000391.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000391.jpg,compliant_general,0,train
compliant_general_000744.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000744.jpg,compliant_general,0,train
compliant_general_000210.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000210.jpg,compliant_general,0,train
compliant_general_000592.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000592.jpg,compliant_general,0,train
compliant_beverages_000140.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000140.jpg,compliant_beverages,0,train
weapon_000010.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/weapon/weapon_000010.jpg,weapon,1,train
alcohol_tobacco_000036.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000036.jpg,alcohol_tobacco,1,train
compliant_general_000911.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000911.jpg,compliant_general,0,train
alcohol_tobacco_000171.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000171.jpg,alcohol_tobacco,1,train
compliant_cutlery_000008.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000008.jpg,compliant_cutlery,0,train
compliant_general_000939.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000939.jpg,compliant_general,0,train
compliant_cutlery_000001.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000001.jpg,compliant_cutlery,0,train
compliant_general_000088.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000088.jpg,compliant_general,0,train
compliant_general_000100.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000100.jpg,compliant_general,0,train
compliant_general_000545.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000545.jpg,compliant_general,0,train
compliant_general_000725.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000725.jpg,compliant_general,0,train
compliant_general_000001.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000001.jpg,compliant_general,0,train
alcohol_tobacco_000018.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000018.jpg,alcohol_tobacco,1,train
compliant_general_000250.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000250.jpg,compliant_general,0,train
compliant_cutlery_000041.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000041.jpg,compliant_cutlery,0,train
compliant_cutlery_000033.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000033.jpg,compliant_cutlery,0,train
compliant_general_000182.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000182.jpg,compliant_general,0,train
compliant_general_000966.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000966.jpg,compliant_general,0,train
compliant_general_000603.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000603.jpg,compliant_general,0,train
alcohol_tobacco_000024.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000024.jpg,alcohol_tobacco,1,train
compliant_general_000211.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000211.jpg,compliant_general,0,train
compliant_general_000653.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000653.jpg,compliant_general,0,train
compliant_general_000971.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000971.jpg,compliant_general,0,train
compliant_beverages_000081.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_beverages/compliant_beverages_000081.jpg,compliant_beverages,0,train
compliant_general_000436.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000436.jpg,compliant_general,0,train
compliant_general_000158.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000158.jpg,compliant_general,0,train
compliant_general_000125.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000125.jpg,compliant_general,0,train
compliant_general_000819.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000819.jpg,compliant_general,0,train
alcohol_tobacco_000047.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/alcohol_tobacco/alcohol_tobacco_000047.jpg,alcohol_tobacco,1,train
compliant_general_000811.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000811.jpg,compliant_general,0,train
compliant_general_000792.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000792.jpg,compliant_general,0,train
compliant_general_000087.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000087.jpg,compliant_general,0,train
compliant_cutlery_000062.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_cutlery/compliant_cutlery_000062.jpg,compliant_cutlery,0,train
compliant_general_000225.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000225.jpg,compliant_general,0,train
compliant_general_000814.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000814.jpg,compliant_general,0,train
compliant_general_000039.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000039.jpg,compliant_general,0,train
compliant_general_000064.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000064.jpg,compliant_general,0,train
compliant_general_000093.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000093.jpg,compliant_general,0,train
compliant_general_000140.jpg,/Users/vijay/462/Project/ad_safety_pipeline/raw/compliant_general/compliant_general_000140.jpg,compliant_general,0,train
